Gene,p_value,odds_ratio,n_strong_present,n_weak_present,p_adj,Direction,Category
group_1421,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1406,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1405,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1379,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1359,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1339,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1334,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1297,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1278,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1271,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1252,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1227,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1226,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1225,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1212,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
prtR_3,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1193,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1187,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1174,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1164,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1150,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1142,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1137,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1122,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1117,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1096,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1095,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1084,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1066,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1052,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1005,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_996,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_992,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_982,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_978,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_977,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_974,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_966,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_959,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_958,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_953,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_939,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_934,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_920,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_919,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_883,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_873,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
nodD2_4,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_865,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
moaA_2,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_845,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_835,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_822,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_806,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_805,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_782,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_776,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_742,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_711,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_707,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_705,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
ftsH_2,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_652,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_647,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_606,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
tetX,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_566,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_555,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_538,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_537,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_526,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
rssB_1,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
intA_1,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
pbuE_2,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_485,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_478,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_460,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_455,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
bspRIM,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_444,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_429,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
recF_2,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_362,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_360,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_351,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_345,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_315,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_310,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_308,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_298,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_286,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_245,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_240,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_237,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_223,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_213,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_211,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_210,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
nfdA,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_170,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
recB_2,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_160,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_140,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_128,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_127,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_119,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_104,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_102,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_101,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
rcsC_2,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_93,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_91,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_90,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_86,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_83,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_80,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_72,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_69,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_58,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_55,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_51,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_48,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_42,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
addA_1,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
rapA_1,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_16,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_14,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_12,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_4257,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4256,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4255,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4253,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4251,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4248,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4247,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3536,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3404,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3398,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3380,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3375,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3367,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3355,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3354,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3341,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3340,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3326,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3325,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3321,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3280,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3257,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3251,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
xerC_7~~~xerC_4,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3137,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3103,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3076,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3005,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2833,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_2227,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_2213,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_2141,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_2140,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_1963,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_1771,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_1770,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_1762,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_1568,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_1487,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_1377,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_1328,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
pgrR_2,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
dadA,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_603,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
mtaD_1,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_97,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4266,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4263,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4261,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4259,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4258,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4254,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4250,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4249,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4246,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4244,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
hin_3,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4243,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4242,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4241,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4240,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4239,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4238,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4237,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4236,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4235,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4234,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4233,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4232,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4231,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4230,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4229,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4228,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4227,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4226,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4225,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4224,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4223,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4222,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4221,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4220,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4219,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4218,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4217,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4216,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4215,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4214,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4213,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4212,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4211,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4210,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4209,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4208,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4207,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4206,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4205,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
higB_2,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4204,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4203,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4202,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4201,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4200,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4199,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
higA_2,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4198,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4197,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4196,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4195,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4194,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4193,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4192,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4191,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4190,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4189,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4188,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4187,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4186,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4185,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4184,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4183,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4182,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4181,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
fadD_5,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4180,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4179,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
resA_3,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4178,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4177,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4176,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4175,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4174,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4173,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
hin_2,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4172,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4171,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4170,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4169,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4168,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4167,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4166,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4165,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4164,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4163,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4162,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4161,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4160,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4159,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4158,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4157,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
arsH_2,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4156,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4155,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4154,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4153,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4152,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4151,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
ompP1,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4150,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
fadD_6,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4149,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4148,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4147,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4146,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4145,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
noc_2,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4144,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4143,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4142,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4141,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
intA,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4140,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4139,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4138,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
tcpE,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4137,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4136,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
virB8,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4135,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4134,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4133,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4132,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4131,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4130,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4129,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
outO_2,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4128,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4127,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4126,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
rfaH,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4125,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
virB4_1,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_4124,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
