Gene,estimate,std_error,t_value,p_value,r_squared,p_adj
group_3401,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3396,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3393,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3388,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3374,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3373,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3366,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3365,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3362,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3352,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3350,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
yscU_3~~~yscU_1,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3345,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3318,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3317,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3311,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
spaP_2~~~spaP_1,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3306,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
rcsC_24~~~rcsC_1,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3293,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3265,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3209,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
rhaS_8~~~rhaS_2,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3164,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3155,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
yscN_2~~~yscN_1,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
tri1_1,12.80049856610391,11.259444919901217,1.136867639316647,0.27233422871263036,0.0747416752272477,0.5047011531858546
nanT_1~~~naiP_1,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_2938,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_2936,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_2935,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_2818,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_2735,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_2734,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_2671,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_2670,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_2581,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
spaQ,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_2315,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_2193,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_2096,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_2052,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_1741,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_1464,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_1420,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
osmW_2,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_1147,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_1128,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_1083,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_1025,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
hyuA_2,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
osmX_2,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_905,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_900,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_889,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
tri1_2,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_846,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
leuA_2,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_663,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_642,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
osmV_2,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_562,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
